"","Call_askPrice","Call_askQty","Call_bidprice","Call_bidQty","Call_change","Call_changeinOpenInterest","Call_expiryDate","Call_identifier","Call_impliedVolatility","Call_lastPrice","Call_openInterest","Call_pChange","Call_pchangeinOpenInterest","Call_strikePrice","Call_totalBuyQuantity","Call_totalSellQuantity","Call_totalTradedVolume","Call_underlying","Call_underlyingValue","expiryDate","Put_askPrice","Put_askQty","Put_bidprice","Put_bidQty","Put_change","Put_changeinOpenInterest","Put_expiryDate","Put_identifier","Put_impliedVolatility","Put_lastPrice","Put_openInterest","Put_pChange","Put_pchangeinOpenInterest","Put_strikePrice","Put_totalBuyQuantity","Put_totalSellQuantity","Put_totalTradedVolume","Put_underlying","Put_underlyingValue","strikePrice","current_time"
"684","106.85","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE17250.00","0","0","0","0","0","17250","0","4800","0","NIFTY","15824.05","16-Sep-2021","1601.7","4800","1250.1","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE17250.00","0","0","0","0","0","17250","4800","4800","0","NIFTY","15824.05","17250",2021-07-23 01:22:42
"685","18","100","4.85","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE17250.00","0","14.5","45","0","0","17250","1300","5600","0","NIFTY","15824.05","30-Sep-2021","1499","100","1251","4800","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE17250.00","0","0","0","0","0","17250","4900","4900","0","NIFTY","15824.05","17250",2021-07-23 01:22:42
"686","13","100","1.6","100","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE17250.00","0","0","0","0","0","17250","5100","12200","0","NIFTY","15824.05","26-Aug-2021","1563.05","1900","1269","4800","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021PE17250.00","0","1400","0","0","0","17250","9200","6700","0","NIFTY","15824.05","17250",2021-07-23 01:22:42
"687","0.05","34725","0","0","-1.2","-1106","22-Jul-2021","OPTIDXNIFTY22-07-2021CE17300.00","51","0.05","3191","-96","-25.7388875959972","17300","0","265875","8296","NIFTY","15824.05","22-Jul-2021","1496","975","1444.35","1500","0","0","22-Jul-2021","OPTIDXNIFTY22-07-2021PE17300.00","0","0","0","0","0","17300","6300","7275","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"688","1.2","950","1.15","50","-1.4","1042","29-Jul-2021","OPTIDXNIFTY29-07-2021CE17300.00","25.19","1.15","2862","-54.9019607843137","57.2527472527473","17300","251050","115950","4169","NIFTY","15824.05","29-Jul-2021","1477.15","50","1470.35","100","-188.8","-56","29-Jul-2021","OPTIDXNIFTY29-07-2021PE17300.00","41.67","1470","766","-11.3817217265493","-6.81265206812652","17300","12000","12600","78","NIFTY","15824.05","17300",2021-07-23 01:22:42
"689","3.5","200","2.6","50","2","45","05-Aug-2021","OPTIDXNIFTY05-08-2021CE17300.00","19.82","3.15","47","173.913043478261","2250","17300","15400","26050","68","NIFTY","15824.05","05-Aug-2021","1568.95","1000","1385.05","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE17300.00","0","0","0","0","0","17300","5800","5800","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"690","1719.95","750","1613.6","75","0","0","22-Jul-2021","OPTIDXNIFTY22-07-2021CE14150.00","0","0","0","0","0","14150","6375","7050","0","NIFTY","15824.05","22-Jul-2021","0.2","2400","0","0","-0.3","3","22-Jul-2021","OPTIDXNIFTY22-07-2021PE14150.00","72.37","0.25","13","-54.5454545454546","30","14150","0","128100","37","NIFTY","15824.05","14150",2021-07-23 01:22:42
"691","52.7","4800","0.15","900","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE17300.00","0","0","0","0","0","17300","900","4800","0","NIFTY","15824.05","12-Aug-2021","1676","4800","1361.1","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE17300.00","0","0","0","0","0","17300","4800","4800","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"692","0","0","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE17300.00","0","0","0","0","0","17300","0","0","0","NIFTY","15824.05","18-Aug-2021","1750.35","4800","1351.15","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE17300.00","0","0","0","0","0","17300","4800","4800","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"693","10","600","3.15","600","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE17300.00","0","0","0","0","0","17300","18800","13700","0","NIFTY","15824.05","26-Aug-2021","1534.1","150","1413.45","50","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021PE17300.00","0","0","0","0","0","17300","7500","4950","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"694","67.05","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE17300.00","0","0","0","0","0","17300","0","4800","0","NIFTY","15824.05","02-Sep-2021","1679.1","4800","1296.1","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE17300.00","0","0","0","0","0","17300","4800","4800","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"695","84.25","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE17300.00","0","0","0","0","0","17300","0","4800","0","NIFTY","15824.05","09-Sep-2021","1679.1","4800","1296.1","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE17300.00","0","0","0","0","0","17300","4800","4800","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"696","101.5","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE17300.00","0","0","0","0","0","17300","0","4800","0","NIFTY","15824.05","16-Sep-2021","1656.55","4800","1295.2","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE17300.00","0","0","0","0","0","17300","4800","4800","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"697","13.35","100","10","200","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE17300.00","0","13.1","33","0","0","17300","8200","5150","0","NIFTY","15824.05","30-Sep-2021","1598.95","4800","1301.05","4800","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE17300.00","0","0","0","0","0","17300","4900","4900","0","NIFTY","15824.05","17300",2021-07-23 01:22:42
"698","0.05","11700","0","0","-1.35","83","22-Jul-2021","OPTIDXNIFTY22-07-2021CE17350.00","52.53","0.05","683","-96.4285714285714","13.8333333333333","17350","0","177900","1010","NIFTY","15824.05","22-Jul-2021","1583.85","75","1468.55","1500","16.1500000000001","0","22-Jul-2021","OPTIDXNIFTY22-07-2021PE17350.00","0","1723.4","1","0.945965734368141","0","17350","6300","6375","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"699","6.5","150","0.45","50","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE17350.00","0","0","0","0","0","17350","50","18900","0","NIFTY","15824.05","05-Aug-2021","1624.65","1000","1432.5","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE17350.00","0","0","0","0","0","17350","5800","5800","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"700","52.7","4800","0","0","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE17350.00","0","0","0","0","0","17350","0","4800","0","NIFTY","15824.05","12-Aug-2021","1731.3","4800","1389.95","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE17350.00","0","0","0","0","0","17350","4800","4800","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"701","1855.05","4800","1543.6","6700","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14150.00","0","0","0","0","0","14150","7500","6700","0","NIFTY","15824.05","26-Aug-2021","19","100","5.7","100","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14150.00","0","0","0","0","0","14150","100","5100","0","NIFTY","15824.05","14150",2021-07-23 01:22:42
"702","0","0","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE17350.00","0","0","0","0","0","17350","0","0","0","NIFTY","15824.05","18-Aug-2021","1795.95","4800","1408.3","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE17350.00","0","0","0","0","0","17350","4800","4800","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"703","10","600","3.05","50","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE17350.00","0","0","0","0","0","17350","17050","18200","0","NIFTY","15824.05","26-Aug-2021","1673.8","1900","1459.95","50","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021PE17350.00","0","1800","1","0","0","17350","7350","6700","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"704","63","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE17350.00","0","0","0","0","0","17350","0","4800","0","NIFTY","15824.05","02-Sep-2021","1734.15","4800","1340.35","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE17350.00","0","0","0","0","0","17350","4800","4800","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"705","79.6","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE17350.00","0","0","0","0","0","17350","0","4800","0","NIFTY","15824.05","09-Sep-2021","1734.15","4800","1341.25","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE17350.00","0","0","0","0","0","17350","4800","4800","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"706","96.45","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE17350.00","0","0","0","0","0","17350","0","4800","0","NIFTY","15824.05","16-Sep-2021","1734.15","4800","1341.25","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE17350.00","0","0","0","0","0","17350","4800","4800","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"707","18.5","100","5.2","100","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE17350.00","0","19","37","0","0","17350","2700","4950","0","NIFTY","15824.05","30-Sep-2021","1599","100","1351.05","4800","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE17350.00","0","0","0","0","0","17350","4900","4900","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"708","1.2","750","1.05","1150","-1.3","78","29-Jul-2021","OPTIDXNIFTY29-07-2021CE17350.00","26.05","1.2","624","-52","14.2857142857143","17350","76450","53200","396","NIFTY","15824.05","29-Jul-2021","1584.45","50","1477","200","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021PE17350.00","0","1422.7","8","0","0","17350","10250","11000","0","NIFTY","15824.05","17350",2021-07-23 01:22:42
"709","0.05","91575","0","0","-1.25","-1118","22-Jul-2021","OPTIDXNIFTY22-07-2021CE17400.00","54.05","0.05","7517","-96.1538461538461","-12.9473074696005","17400","0","378450","11397","NIFTY","15824.05","22-Jul-2021","1596","975","1515.75","1500","9.20000000000005","0","22-Jul-2021","OPTIDXNIFTY22-07-2021PE17400.00","0","1784.7","0","0.518163897493666","0","17400","6300","7275","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"710","1.15","50","1.1","1100","-1.5","1982","29-Jul-2021","OPTIDXNIFTY29-07-2021CE17400.00","26.52","1.1","2286","-57.6923076923077","651.973684210526","17400","251100","97350","3586","NIFTY","15824.05","29-Jul-2021","1635.35","50","1543.4","2900","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021PE17400.00","0","1598.15","1","0","0","17400","9200","6350","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"711","3.7","50","1.25","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE17400.00","0","0","0","0","0","17400","25000","29200","0","NIFTY","15824.05","05-Aug-2021","1674.15","1000","1480.75","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021PE17400.00","0","0","0","0","0","17400","5800","5800","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"712","1801.05","4800","1451.15","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE14200.00","0","0","0","0","0","14200","4800","4800","0","NIFTY","15824.05","12-Aug-2021","21.75","4800","10","50","21.8","1","12-Aug-2021","OPTIDXNIFTY12-08-2021PE14200.00","29.01","22.05","1","8720","0","14200","1400","9750","1","NIFTY","15824.05","14200",2021-07-23 01:22:42
"713","0","0","0.15","900","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE17400.00","0","0","0","0","0","17400","900","0","0","NIFTY","15824.05","12-Aug-2021","1779.25","4800","1430.6","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE17400.00","0","0","0","0","0","17400","4800","4800","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"714","0","0","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE17400.00","0","0","0","0","0","17400","0","0","0","NIFTY","15824.05","18-Aug-2021","1873.65","4800","1436.9","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE17400.00","0","0","0","0","0","17400","4800","4800","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"715","10","600","4.1","50","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE17400.00","0","0","0","0","0","17400","4850","13000","0","NIFTY","15824.05","26-Aug-2021","1548.35","50","1511.1","100","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021PE17400.00","0","0","0","0","0","17400","4950","4850","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"716","60.4","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE17400.00","0","0","0","0","0","17400","0","4800","0","NIFTY","15824.05","02-Sep-2021","1787.95","4800","1386.35","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE17400.00","0","0","0","0","0","17400","4800","4800","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"717","75.25","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE17400.00","0","0","0","0","0","17400","0","4800","0","NIFTY","15824.05","09-Sep-2021","1784.15","4800","1386.35","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE17400.00","0","0","0","0","0","17400","4800","4800","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"718","91.55","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE17400.00","0","0","0","0","0","17400","0","4800","0","NIFTY","15824.05","16-Sep-2021","1785.5","4800","1385.45","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE17400.00","0","0","0","0","0","17400","4800","4800","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"719","29","100","4.65","400","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE17400.00","0","0","0","0","0","17400","3550","4900","0","NIFTY","15824.05","30-Sep-2021","1649","100","1401.05","4800","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE17400.00","0","0","0","0","0","17400","4900","4900","0","NIFTY","15824.05","17400",2021-07-23 01:22:42
"720","8.3","50","8","50","0.45","-2","30-Sep-2021","OPTIDXNIFTY30-09-2021CE17500.00","9.83","8","1511.5","5.96026490066225","-0.13214403700033","17500","29950","14800","247","NIFTY","15824.05","30-Sep-2021","1581.4","50","1565.55","50","-182","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE17500.00","24.15","1563.95","1705","-10.4241244021879","0","17500","5600","5700","24","NIFTY","15824.05","17500",2021-07-23 01:22:42
"721","309.05","50","0","0","0","0","31-Mar-2022","OPTIDXNIFTY31-03-2022CE17500.00","0","300","11.5","0","0","17500","0","200","0","NIFTY","15824.05","31-Mar-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17500",2021-07-23 01:22:42
"722","595.6","50","0","0","0","0","30-Jun-2022","OPTIDXNIFTY30-06-2022CE17500.00","0","0","0","0","0","17500","0","50","0","NIFTY","15824.05","30-Jun-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17500",2021-07-23 01:22:42
"723","1677.5","50","1645.5","50","153.35","2","26-Aug-2021","OPTIDXNIFTY26-08-2021CE14200.00","0","1651.75","15","10.2342498665243","15.3846153846154","14200","7400","7850","3","NIFTY","15824.05","26-Aug-2021","12.5","300","8.45","50","-6.1","93","26-Aug-2021","OPTIDXNIFTY26-08-2021PE14200.00","19.7","9.25","249","-39.7394136807818","59.6153846153846","14200","14100","22500","460","NIFTY","15824.05","14200",2021-07-23 01:22:42
"724","1000.6","50","0","0","0","0","29-Dec-2022","OPTIDXNIFTY29-12-2022CE17500.00","0","0","0","0","0","17500","0","50","0","NIFTY","15824.05","29-Dec-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17500",2021-07-23 01:22:42
"725","2587.35","100","0","0","0","0","28-Dec-2023","OPTIDXNIFTY28-12-2023CE17500.00","0","1449.7","13.5","0","0","17500","0","150","0","NIFTY","15824.05","28-Dec-2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17500",2021-07-23 01:22:42
"726","57.5","450","57","50","1.05","350.5","30-Dec-2021","OPTIDXNIFTY30-12-2021CE17500.00","7.75","57.5","8947","1.86005314437555","4.07724073750945","17500","5300","4800","472","NIFTY","15824.05","30-Dec-2021","1503.3","50","1407.25","50","0","0","30-Dec-2021","OPTIDXNIFTY30-12-2021PE17500.00","0","1398.4","4","0","0","17500","550","650","0","NIFTY","15824.05","17500",2021-07-23 01:22:42
"727","8.9","200","7.6","50","1.5","62","30-Sep-2021","OPTIDXNIFTY30-09-2021CE18000.00","12.8","8.95","1749","20.1342281879195","3.6751630112626","18000","31950","12750","184","NIFTY","15824.05","30-Sep-2021","2081.95","100","2057.15","150","-164.4","2","30-Sep-2021","OPTIDXNIFTY30-09-2021PE18000.00","28.77","2056.95","174","-7.40090485515565","1.16279069767442","18000","5100","5700","18","NIFTY","15824.05","18000",2021-07-23 01:22:42
"728","28","200","26.85","50","-0.0500000000000007","126.5","30-Dec-2021","OPTIDXNIFTY30-12-2021CE18000.00","8.55","28","9377.5","-0.178253119429593","1.36741973840666","18000","4200","8050","308","NIFTY","15824.05","30-Dec-2021","2074.95","50","1835.8","50","0","0","30-Dec-2021","OPTIDXNIFTY30-12-2021PE18000.00","0","1999.95","4","0","0","18000","650","650","0","NIFTY","15824.05","18000",2021-07-23 01:22:42
"729","296.65","50","0","0","0","0","31-Mar-2022","OPTIDXNIFTY31-03-2022CE18000.00","0","0","0","0","0","18000","0","50","0","NIFTY","15824.05","31-Mar-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18000",2021-07-23 01:22:42
"730","310","50","200.05","50","0","0","30-Jun-2022","OPTIDXNIFTY30-06-2022CE18000.00","0","569.1","4.5","0","0","18000","50","100","0","NIFTY","15824.05","30-Jun-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18000",2021-07-23 01:22:42
"731","440","50","420.05","50","-60","1","29-Dec-2022","OPTIDXNIFTY29-12-2022CE18000.00","3.82","420","352","-12.5","0.284900284900285","18000","150","150","5","NIFTY","15824.05","29-Dec-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18000",2021-07-23 01:22:42
"732","1199.95","50","1000.05","50","0","0","28-Dec-2023","OPTIDXNIFTY28-12-2023CE18000.00","0","1300","48","0","0","18000","1300","150","0","NIFTY","15824.05","28-Dec-2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18000",2021-07-23 01:22:42
"733","2050.25","50","1200.05","50","0","0","27-Jun-2024","OPTIDXNIFTY27-06-2024CE18000.00","0","1775","58.5","0","0","18000","100","100","0","NIFTY","15824.05","27-Jun-2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18000",2021-07-23 01:22:42
"734","1890.45","4800","1451.05","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE14200.00","0","0","0","0","0","14200","4800","4800","0","NIFTY","15824.05","02-Sep-2021","52.4","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE14200.00","0","0","0","0","0","14200","0","4800","0","NIFTY","15824.05","14200",2021-07-23 01:22:42
"735","45","300","3.05","600","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE18500.00","0","8","2","0","0","18500","6650","5100","0","NIFTY","15824.05","30-Sep-2021","2595.05","200","2542.15","150","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE18500.00","0","2580","3","0","0","18500","5100","5000","0","NIFTY","15824.05","18500",2021-07-23 01:22:42
"736","71.4","1650","0","0","0","0","30-Dec-2021","OPTIDXNIFTY30-12-2021CE18500.00","0","43.25","27.5","0","0","18500","0","1650","0","NIFTY","15824.05","30-Dec-2021","2555","600","2185.75","600","0","0","30-Dec-2021","OPTIDXNIFTY30-12-2021PE18500.00","0","0","0","0","0","18500","600","600","0","NIFTY","15824.05","18500",2021-07-23 01:22:42
"737","229.7","50","0","0","0","0","31-Mar-2022","OPTIDXNIFTY31-03-2022CE18500.00","0","0","0","0","0","18500","0","50","0","NIFTY","15824.05","31-Mar-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18500",2021-07-23 01:22:42
"738","404.85","50","0","0","0","0","30-Jun-2022","OPTIDXNIFTY30-06-2022CE18500.00","0","0","0","0","0","18500","0","50","0","NIFTY","15824.05","30-Jun-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18500",2021-07-23 01:22:42
"739","761.5","50","0","0","0","0","29-Dec-2022","OPTIDXNIFTY29-12-2022CE18500.00","0","0","0","0","0","18500","0","50","0","NIFTY","15824.05","29-Dec-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18500",2021-07-23 01:22:42
"740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-23 01:22:42
"741","1902.3","4800","1434.5","4800","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE14200.00","0","0","0","0","0","14200","4800","4800","0","NIFTY","15824.05","09-Sep-2021","81.75","4800","10","50","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE14200.00","0","100.8","1","0","0","14200","100","4800","0","NIFTY","15824.05","14200",2021-07-23 01:22:42
"742","1902.3","4800","1437.9","4800","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE14200.00","0","0","0","0","0","14200","4800","4800","0","NIFTY","15824.05","16-Sep-2021","81.75","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE14200.00","0","0","0","0","0","14200","0","4800","0","NIFTY","15824.05","14200",2021-07-23 01:22:42
"743","1798.95","4800","1551.05","50","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE14200.00","0","0","0","0","0","14200","5050","4800","0","NIFTY","15824.05","30-Sep-2021","44.95","100","12.55","100","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE14200.00","0","52.7","1","0","0","14200","3750","5050","0","NIFTY","15824.05","14200",2021-07-23 01:22:42
"744","4514.95","50","4311.1","50","0","0","30-Dec-2021","OPTIDXNIFTY30-12-2021CE11500.00","0","4361.3","1075.5","0","0","11500","600","550","0","NIFTY","15824.05","30-Dec-2021","31.5","100","21.1","100","0","0","30-Dec-2021","OPTIDXNIFTY30-12-2021PE11500.00","0","24.05","2340","0","0","11500","14650","7100","0","NIFTY","15824.05","11500",2021-07-23 01:22:42
"745","1721.15","1000","1526.65","1000","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE14200.00","0","0","0","0","0","14200","5800","5800","0","NIFTY","15824.05","05-Aug-2021","3.85","50","3.75","100","-4.25","60","05-Aug-2021","OPTIDXNIFTY05-08-2021PE14200.00","26.05","3.75","103","-53.125","139.53488372093","14200","71650","18800","317","NIFTY","15824.05","14200",2021-07-23 01:22:42
